@RELATION reviewerTraining


@ATTRIBUTE show NUMERIC
@ATTRIBUTE though NUMERIC
@ATTRIBUTE subscribe NUMERIC
@ATTRIBUTE acceptable NUMERIC
@ATTRIBUTE particularly NUMERIC
@ATTRIBUTE simply NUMERIC
@ATTRIBUTE solid NUMERIC
@ATTRIBUTE nature NUMERIC
@ATTRIBUTE ultimately NUMERIC
@ATTRIBUTE familiar NUMERIC
@ATTRIBUTE entirely NUMERIC
@ATTRIBUTE believable NUMERIC
@ATTRIBUTE appealing NUMERIC
@ATTRIBUTE rare NUMERIC
@ATTRIBUTE fast NUMERIC
@ATTRIBUTE mostly NUMERIC
@ATTRIBUTE potential NUMERIC
@ATTRIBUTE necessary NUMERIC
@ATTRIBUTE particular NUMERIC
@ATTRIBUTE central NUMERIC
@ATTRIBUTE opportunity NUMERIC
@ATTRIBUTE perspective NUMERIC
@ATTRIBUTE largely NUMERIC
@ATTRIBUTE worthwhile NUMERIC
@ATTRIBUTE apparent NUMERIC
@ATTRIBUTE apparently NUMERIC
@ATTRIBUTE primarily NUMERIC
@ATTRIBUTE universal NUMERIC
@ATTRIBUTE superb NUMERIC
@ATTRIBUTE core NUMERIC
@ATTRIBUTE evident NUMERIC
@ATTRIBUTE therefore NUMERIC
@ATTRIBUTE fortunately NUMERIC
@ATTRIBUTE mesmerizing NUMERIC
@ATTRIBUTE competent NUMERIC
@ATTRIBUTE vastly NUMERIC
@ATTRIBUTE although NUMERIC
@ATTRIBUTE profanity NUMERIC
@ATTRIBUTE despite NUMERIC
@ATTRIBUTE unfortunately NUMERIC
@ATTRIBUTE difficult NUMERIC
@ATTRIBUTE contrived NUMERIC
@ATTRIBUTE unexpected NUMERIC
@ATTRIBUTE critical NUMERIC
@ATTRIBUTE melodramatic NUMERIC
@ATTRIBUTE unfortunate NUMERIC
@ATTRIBUTE distracting NUMERIC
@ATTRIBUTE film NUMERIC
@ATTRIBUTE movie NUMERIC
@ATTRIBUTE story NUMERIC
@ATTRIBUTE motion-picture NUMERIC
@ATTRIBUTE waste-money NUMERIC
@ATTRIBUTE dont-waste NUMERIC
@ATTRIBUTE running-time NUMERIC
@ATTRIBUTE message-subject NUMERIC
@ATTRIBUTE reply-message NUMERIC
@ATTRIBUTE rated-pg-13 NUMERIC
@ATTRIBUTE fine-kids NUMERIC
@ATTRIBUTE son-jeffrey NUMERIC
@ATTRIBUTE fine-teenagers NUMERIC
@ATTRIBUTE older-teenagers NUMERIC
@ATTRIBUTE theres-nothing NUMERIC
@ATTRIBUTE film-one NUMERIC
@ATTRIBUTE motion-pictures NUMERIC
@ATTRIBUTE running-length NUMERIC
@ATTRIBUTE film-makers NUMERIC
@ATTRIBUTE far-more NUMERIC
@ATTRIBUTE relationship-between NUMERIC
@ATTRIBUTE kind-film NUMERIC
@ATTRIBUTE very-good NUMERIC
@ATTRIBUTE theres-little NUMERIC
@ATTRIBUTE film-making NUMERIC
@ATTRIBUTE screen-presence NUMERIC
@ATTRIBUTE doesnt-take NUMERIC
@ATTRIBUTE film-maker NUMERIC
@ATTRIBUTE film-film NUMERIC
@ATTRIBUTE theres-enough NUMERIC
@ATTRIBUTE find-yourself NUMERIC
@ATTRIBUTE theres-one NUMERIC
@ATTRIBUTE entertainment-value NUMERIC
@ATTRIBUTE taking-place NUMERIC
@ATTRIBUTE even-better NUMERIC
@ATTRIBUTE entire-movie NUMERIC
@ATTRIBUTE rated-probably NUMERIC
@ATTRIBUTE end-credits NUMERIC
@ATTRIBUTE title-character NUMERIC
@ATTRIBUTE films-title NUMERIC
@ATTRIBUTE films-end NUMERIC
@ATTRIBUTE nothing-offend NUMERIC
@ATTRIBUTE doclength NUMERIC
@ATTRIBUTE diffposs NUMERIC
@ATTRIBUTE diffneg NUMERIC
@ATTRIBUTE posword NUMERIC
@ATTRIBUTE extremeWord NUMERIC
@ATTRIBUTE adjWord NUMERIC
@ATTRIBUTE adverbWord NUMERIC
@ATTRIBUTE verbWord NUMERIC
@ATTRIBUTE detWord NUMERIC
@ATTRIBUTE classFinal {A,B,C,D}


@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012437825683606395,0.005085072536407974,0.00662278507275591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,0,0.07954545454545454,0.07954545454545454,0.001090336558196509,0.13636363636363635,0.09090909090909091,0.375,0.2727272727272727,A
0,0.021784665249214713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014401692896807404,0.0058879787263671265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0.02631578947368421,0,0.10526315789473684,0.0012624949621222736,0.15789473684210525,0.11842105263157894,0.3684210526315789,0.19736842105263158,A
0,0.03183912613346766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005262157019987321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708737864077669,0,0,0,0,0,0,0,0,104.0,0,0.0,0.125,9.225924723201231E-4,0.21153846153846154,0.07692307692307693,0.3269230769230769,0.25,A
0,0.011911039992376391,0,0,0,0,0,0,0.019541540263414797,0,0,0,0,0,0.021735426235241134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017575873675561408,0,0,0,0,0,0,0.003937153453803462,0.0032193264978697964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,0,0.007194244604316544,0.1223021582733813,0.0,0.23741007194244604,0.1510791366906475,0.39568345323741005,0.2517985611510791,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057237651669831406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708720478715842,0,0,0.0041302968307825,0,0.021992644769906415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,0.018867924528301883,0,0.1509433962264151,0.0018103701343640149,0.20754716981132076,0.18867924528301888,0.2830188679245283,0.2830188679245283,A
0.014499959256329631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038516517787668174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034931765749703064,0,0.012400108221330213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010752688172043012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0.021276595744680854,0.1276595744680851,0.0020414812153466554,0.1702127659574468,0.19148936170212766,0.35106382978723405,0.2872340425531915,A
0,0,0,0,0,0,0,0,0,0,0,0.04209412737017452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359271535426917,0,0,0,0.05523850789991122,0,0,0,0,0.017141326070662353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0.0,0.14705882352941177,0.0,0.2647058823529412,0.11764705882352941,0.22058823529411764,0.27941176470588236,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042097256159898564,0,0.011207790123125385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,0.09615384615384616,0,0.19230769230769232,0.0018451849446402462,0.21153846153846154,0.1346153846153846,0.21153846153846154,0.28846153846153844,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003283585980472088,0,0.005828050864025201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0.009999999999999995,0.1,0.0,0.12,0.13,0.44,0.24,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475882026155375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0.028985507246376815,0.08695652173913043,0.0,0.2463768115942029,0.08695652173913043,0.2898550724637681,0.2753623188405797,A
0,0.01892153781646078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02577748163862428,0,0,0,0,0,0,0,0,0,0,0,0,0.003752669691968101,0.002557065046879438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,0.12000000000000001,0,0.18857142857142858,5.482835264073874E-4,0.2342857142857143,0.11428571428571428,0.2914285714285714,0.24,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037275270107775794,0,0,0,0,0,0,0,0.023874946378707577,0,0,0,0,0,0,0,0,0.007585842199110435,0,0.011540694780247922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,0.0297029702970297,0,0.10891089108910891,0.0,0.22772277227722773,0.18811881188118812,0.3564356435643564,0.22772277227722773,A
0.008065066095236599,0.009796654194913126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02112208628173699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014455896100017962,0,0,0,0,0,0,0.0019429502843030107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,0,0.0,0.08284023668639054,0.0017032476412063811,0.1893491124260355,0.1301775147928994,0.3076923076923077,0.21301775147928995,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05778797749529174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033677804927918853,0,0.00896623209850031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0.09230769230769231,0,0.13846153846153847,0.0,0.12307692307692308,0.1076923076923077,0.36923076923076925,0.3230769230769231,A
0,0,0,0,0,0,0,0,0,0,0,0,0.0231071159451265,0,0.02360331442733217,0,0,0,0,0,0,0,0,0,0.028344088623202857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017102010314958792,0.0034959873687804817,0.013659494212559064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874015748031496,0,128.0,0.0078125,0,0.1015625,0.0,0.2265625,0.09375,0.3046875,0.234375,A
0,0,0,0,0,0,0,0,0,0,0,0.050661958604811805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005811656602605466,0,0.010315134272610974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,0.08849557522123895,0,0.168141592920354,0.0016982233118812884,0.22123893805309736,0.07079646017699115,0.34513274336283184,0.22123893805309736,A
0,0,0,0,0,0,0,0,0,0,0,0,0.021278495258821525,0,0.021735426235241134,0,0,0,0,0,0,0,0,0,0.02610103125014364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015748613815213853,0.0032193264978697964,0.012578527044658706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007246376811594203,0,139.0,0,0.0,0.10071942446043165,0.0,0.22302158273381295,0.09352517985611511,0.31654676258992803,0.23741007194244604,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05523850789991122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032192019416393018,0,0.008570663035331176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0.07352941176470588,0,0.1323529411764706,0.0,0.1323529411764706,0.10294117647058823,0.36764705882352944,0.3235294117647059,A
0,0.016126310639029074,0,0,0,0,0,0,0.00881907174225538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195514731149232,0,0,0.0031982980329273583,0,0.009461121532508441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.0,0,0.02272727272727272,0.09740259740259741,0.0015576236545664414,0.16558441558441558,0.1590909090909091,0.4090909090909091,0.19805194805194806,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007496771644913442,0,0.007983631320582467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0.136986301369863,0,0.2054794520547945,0.0026287566334600764,0.2328767123287671,0.1232876712328767,0.3287671232876712,0.273972602739726,A
0,0.003914029690166237,0,0,0,0,0,0.006607109621842408,0,0,0,0,0,0,0,0,0.007084944572410101,0,0,0,0,0,0,0,0,0,0,0,0.008879949260505823,0,0,0,0,0,0,0,0,0,0,0.00575388430003912,0,0,0,0,0,0,0,0.0062100916888361,0,0.008266738814220142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002369668246445498,0,0,0,0,0.002369668246445498,0,0,0,0,0,0,0,0,423.0,0,0.01654846335697399,0.08983451536643026,0.0011341562307481418,0.17494089834515367,0.10401891252955082,0.3404255319148936,0.2718676122931442,A
0,0,0,0,0,0,0,0.05589614740078678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004378114640629451,0,0.011656101728050402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0.1,0.1,0.0,0.14,0.06,0.26,0.28,A
0,0.023822079984752782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937153453803462,0,0.008385684696439138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,0.05755395683453238,0,0.1223021582733813,0.002070855045783298,0.18705035971223022,0.11510791366906475,0.28776978417266186,0.2014388489208633,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01745033172073597,0,0,0,0,0,0,0.006254449486613501,0.0031963313085992973,0.008325786948607429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0.13571428571428573,0,0.17142857142857143,0.0013707088160184685,0.21428571428571427,0.03571428571428571,0.32857142857142857,0.2357142857142857,A
0,0.007015400673475925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012715845659012763,0,0,0.012715845659012763,0,0,0,0,0,0,0,0,0,0,0,0,0.01617759367033603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005101616636326691,0,0.00493902615595356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.0,0.033898305084745756,0,0.13983050847457626,8.131323484855321E-4,0.24152542372881355,0.07627118644067797,0.3644067796610169,0.19915254237288135,A
0.014003385309195053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010549017681741522,0,0,0,0,0,0,0,0,0,0,0,0.013075041459586654,0,0,0,0,0,0,0,0,0.008366597400352862,0,0,0,0.012863762113677955,0,0,0.004872901569193738,0,0.013971354811019316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.0,0,0.02054794520547945,0.0958904109589041,9.857837375475288E-4,0.20205479452054795,0.09931506849315068,0.4006849315068493,0.2534246575342466,A
0,0.009913979394852206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007209470216605384,0.002679559180861687,0.020939104900689343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,0,0.005988023952095814,0.10179640718562874,0.0022981944220668935,0.17964071856287425,0.11976047904191617,0.3772455089820359,0.24550898203592814,A
0.002631266737635107,0.0031962057122399967,0,0,0,0,0,0,0,0,0,0.0055258700022622915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073704866915044465,0,0,0,0,0,0,0.009310307275094461,0,0.004716305870469181,0.006850538942887488,0,0,0,0,0,0.005705072166843396,0,0.007875744410844866,0,0,0,0,0,0,0,0,0,0,0,0.0019342359767891683,0.0019342359767891683,0,0,0,0,0,0,0,0,0,0,0,0,0.0019342359767891683,0,0,0,0,0,0,0,0,0,0,0,0,0,518.0,0,0.038610038610038616,0.0945945945945946,0.0022227710530029216,0.18532818532818532,0.1274131274131274,0.34942084942084944,0.24903474903474904,A
0,0,0,0,0,0,0,0,0,0,0,0.060902141727061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006986353149940613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,0,0.10638297872340426,0.0851063829787234,0.0,0.23404255319148937,0.1276595744680851,0.425531914893617,0.3829787234042553,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03653590279165857,0,0,0,0,0,0,0,0,0,0,0.00883038009700788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0.03030303030303029,0.10606060606060606,0.0014537820775953453,0.24242424242424243,0.10606060606060606,0.2727272727272727,0.2727272727272727,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024597865373172233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369758957931086,0,0,0,0,0,0.020024970827074065,0,0,0,0.03078867653437675,0,0,0.0017943092789464963,0.0036679211738024726,0.009554181744303608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0.0983606557377049,0,0.1885245901639344,7.864722714860066E-4,0.21311475409836064,0.12295081967213115,0.30327868852459017,0.19672131147540983,A
0,0.06622538235761273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005837486187505935,0,0.007770734485366935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0.09333333333333332,0,0.14666666666666667,0.001279328228283904,0.16,0.14666666666666667,0.4266666666666667,0.25333333333333335,A
0,0.006109352616015935,0,0,0,0,0,0,0,0,0,0.010562364063364823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605827671673817,0,0.004301144549096089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003703703703703704,0,0,0,0,0,0,0,0,0,271.0,0,0.0,0.1033210332103321,0.0017702881387692399,0.23247232472324722,0.15498154981549817,0.3173431734317343,0.23247232472324722,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535882067058395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020814467371518573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0.05357142857142857,0,0.10714285714285714,0.003426772040046171,0.25,0.08928571428571429,0.5,0.25,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057606771587229615,0,0.010224650638640701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0.15789473684210525,0,0.22807017543859648,0.0,0.3684210526315789,0.10526315789473684,0.17543859649122806,0.2631578947368421,A
0,0.013739705883322144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015841958946885077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004995773967523232,0,0.009673113467261744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.0,0.04564315352697096,0,0.1037344398340249,0.0,0.16597510373443983,0.15352697095435686,0.3775933609958506,0.2033195020746888,A
0.015666622644769947,0.019030282286670325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005032315678884426,0,0.006698909039109426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,0,0.05747126436781609,0.05747126436781609,0.003308607486941131,0.1839080459770115,0.10344827586206896,0.367816091954023,0.22988505747126436,A
0,0,0,0,0,0.009737744716361055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009582256137466725,0,0,0,0,0,0,0,0.004740084748712988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003952569169960474,0,0,0,0,0,0.003952569169960474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.0,0,0.011811023622047251,0.10236220472440945,0.002644280786807282,0.17716535433070865,0.12992125984251968,0.3779527559055118,0.2992125984251969,A
0,0,0,0,0,0,0.01685808000485922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004467463919009643,0,0.007929320903435646,0,0,0,0,0,0,0,0,0,0,0,0,0.00684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,0,0.03401360544217687,0.11564625850340136,0.0026108739352732734,0.23129251700680273,0.08843537414965986,0.2653061224489796,0.25170068027210885,A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006166358648773874,0,0.01641704468739493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,0.04225352112676056,0,0.1267605633802817,0.002702806116092755,0.2676056338028169,0.14084507042253522,0.2676056338028169,0.23943661971830985,A
0.010404550916755613,0,0,0,0.017929631599238653,0,0,0,0.020734916768050813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005013108367132959,0,0.004448893789332214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0,0.03053435114503817,0,0.0916030534351145,0.003662199126766901,0.12213740458015267,0.12213740458015267,0.35877862595419846,0.29770992366412213,A
0,0.0160741219314594,0,0,0,0,0,0.02713405213630426,0,0,0,0,0,0,0,0.02913533568472827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010626491846187987,0,0.005658301809733204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,0.019417475728155345,0,0.11650485436893204,9.315496807892503E-4,0.1650485436893204,0.1262135922330097,0.33980582524271846,0.23300970873786409,A
0,0,0,0,0,0,0,0,0,0,0,0,0.028997165107609725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021461346277595345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0.0784313725490196,0,0.10784313725490197,0.0018813650415939764,0.1568627450980392,0.09803921568627451,0.30392156862745096,0.12745098039215685,A
