@RELATION binaryTraining


@ATTRIBUTE show NUMERIC
@ATTRIBUTE though NUMERIC
@ATTRIBUTE subscribe NUMERIC
@ATTRIBUTE particularly NUMERIC
@ATTRIBUTE simply NUMERIC
@ATTRIBUTE nature NUMERIC
@ATTRIBUTE ultimately NUMERIC
@ATTRIBUTE familiar NUMERIC
@ATTRIBUTE entirely NUMERIC
@ATTRIBUTE believable NUMERIC
@ATTRIBUTE appealing NUMERIC
@ATTRIBUTE fast NUMERIC
@ATTRIBUTE mostly NUMERIC
@ATTRIBUTE potential NUMERIC
@ATTRIBUTE necessary NUMERIC
@ATTRIBUTE particular NUMERIC
@ATTRIBUTE central NUMERIC
@ATTRIBUTE opportunity NUMERIC
@ATTRIBUTE largely NUMERIC
@ATTRIBUTE worthwhile NUMERIC
@ATTRIBUTE apparent NUMERIC
@ATTRIBUTE apparently NUMERIC
@ATTRIBUTE primarily NUMERIC
@ATTRIBUTE universal NUMERIC
@ATTRIBUTE superb NUMERIC
@ATTRIBUTE core NUMERIC
@ATTRIBUTE evident NUMERIC
@ATTRIBUTE therefore NUMERIC
@ATTRIBUTE competent NUMERIC
@ATTRIBUTE vastly NUMERIC
@ATTRIBUTE profanity NUMERIC
@ATTRIBUTE despite NUMERIC
@ATTRIBUTE difficult NUMERIC
@ATTRIBUTE contrived NUMERIC
@ATTRIBUTE unexpected NUMERIC
@ATTRIBUTE critical NUMERIC
@ATTRIBUTE melodramatic NUMERIC
@ATTRIBUTE unfortunate NUMERIC
@ATTRIBUTE distracting NUMERIC
@ATTRIBUTE movie NUMERIC
@ATTRIBUTE great NUMERIC
@ATTRIBUTE nice NUMERIC
@ATTRIBUTE polite NUMERIC
@ATTRIBUTE unique NUMERIC
@ATTRIBUTE best NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE compelling NUMERIC
@ATTRIBUTE true NUMERIC
@ATTRIBUTE worst NUMERIC
@ATTRIBUTE enough NUMERIC
@ATTRIBUTE idea NUMERIC
@ATTRIBUTE understand NUMERIC
@ATTRIBUTE rich NUMERIC
@ATTRIBUTE minor NUMERIC
@ATTRIBUTE upbeat NUMERIC
@ATTRIBUTE tolerable NUMERIC
@ATTRIBUTE brag NUMERIC
@ATTRIBUTE force NUMERIC
@ATTRIBUTE uneven NUMERIC
@ATTRIBUTE mess NUMERIC
@ATTRIBUTE inept NUMERIC
@ATTRIBUTE abomination NUMERIC
@ATTRIBUTE strongly NUMERIC
@ATTRIBUTE important NUMERIC
@ATTRIBUTE enhanced NUMERIC
@ATTRIBUTE recommend NUMERIC
@ATTRIBUTE delightful NUMERIC
@ATTRIBUTE easy NUMERIC
@ATTRIBUTE clich NUMERIC
@ATTRIBUTE guilty NUMERIC
@ATTRIBUTE ridiculous NUMERIC
@ATTRIBUTE badly NUMERIC
@ATTRIBUTE inane NUMERIC
@ATTRIBUTE stale NUMERIC
@ATTRIBUTE still NUMERIC
@ATTRIBUTE suppose NUMERIC
@ATTRIBUTE emotions NUMERIC
@ATTRIBUTE unfunny NUMERIC
@ATTRIBUTE remotely NUMERIC
@ATTRIBUTE sitcom NUMERIC
@ATTRIBUTE watchable NUMERIC
@ATTRIBUTE uninteresting NUMERIC
@ATTRIBUTE uninspired NUMERIC
@ATTRIBUTE academy NUMERIC
@ATTRIBUTE gripping NUMERIC
@ATTRIBUTE many NUMERIC
@ATTRIBUTE life NUMERIC
@ATTRIBUTE both NUMERIC
@ATTRIBUTE anything NUMERIC
@ATTRIBUTE fine NUMERIC
@ATTRIBUTE quite NUMERIC
@ATTRIBUTE interesting NUMERIC
@ATTRIBUTE strong NUMERIC
@ATTRIBUTE effective NUMERIC
@ATTRIBUTE acceptable NUMERIC
@ATTRIBUTE simple NUMERIC
@ATTRIBUTE perfect NUMERIC
@ATTRIBUTE wonderful NUMERIC
@ATTRIBUTE solid NUMERIC
@ATTRIBUTE nevertheless NUMERIC
@ATTRIBUTE power NUMERIC
@ATTRIBUTE fascinating NUMERIC
@ATTRIBUTE memorable NUMERIC
@ATTRIBUTE award NUMERIC
@ATTRIBUTE predictable NUMERIC
@ATTRIBUTE moving NUMERIC
@ATTRIBUTE intelligent NUMERIC
@ATTRIBUTE powerful NUMERIC
@ATTRIBUTE surprising NUMERIC
@ATTRIBUTE rare NUMERIC
@ATTRIBUTE subtle NUMERIC
@ATTRIBUTE perfectly NUMERIC
@ATTRIBUTE hilarious NUMERIC
@ATTRIBUTE brilliant NUMERIC
@ATTRIBUTE wonderfully NUMERIC
@ATTRIBUTE perspective NUMERIC
@ATTRIBUTE strength NUMERIC
@ATTRIBUTE masterpiece NUMERIC
@ATTRIBUTE fortunately NUMERIC
@ATTRIBUTE poignant NUMERIC
@ATTRIBUTE incredible NUMERIC
@ATTRIBUTE mesmerizing NUMERIC
@ATTRIBUTE outstanding NUMERIC
@ATTRIBUTE recommendation NUMERIC
@ATTRIBUTE masterful NUMERIC
@ATTRIBUTE resolved NUMERIC
@ATTRIBUTE keen NUMERIC
@ATTRIBUTE delicious NUMERIC
@ATTRIBUTE simplicity NUMERIC
@ATTRIBUTE bad NUMERIC
@ATTRIBUTE down NUMERIC
@ATTRIBUTE problem NUMERIC
@ATTRIBUTE unfortunately NUMERIC
@ATTRIBUTE supposed NUMERIC
@ATTRIBUTE worse NUMERIC
@ATTRIBUTE complex NUMERIC
@ATTRIBUTE tragedy NUMERIC
@ATTRIBUTE dull NUMERIC
@ATTRIBUTE dumb NUMERIC
@ATTRIBUTE awful NUMERIC
@ATTRIBUTE boring NUMERIC
@ATTRIBUTE bland NUMERIC
@ATTRIBUTE tedious NUMERIC
@ATTRIBUTE annoying NUMERIC
@ATTRIBUTE lame NUMERIC
@ATTRIBUTE lifeless NUMERIC
@ATTRIBUTE pointless NUMERIC
@ATTRIBUTE mindless NUMERIC
@ATTRIBUTE lackluster NUMERIC
@ATTRIBUTE embarrassing NUMERIC
@ATTRIBUTE bore NUMERIC
@ATTRIBUTE juvenile NUMERIC
@ATTRIBUTE laughable NUMERIC
@ATTRIBUTE film NUMERIC
@ATTRIBUTE story NUMERIC
@ATTRIBUTE mature-themes NUMERIC
@ATTRIBUTE best-picture NUMERIC
@ATTRIBUTE best-films NUMERIC
@ATTRIBUTE best-performance NUMERIC
@ATTRIBUTE motion-picture NUMERIC
@ATTRIBUTE character-study NUMERIC
@ATTRIBUTE one-best NUMERIC
@ATTRIBUTE runs-long NUMERIC
@ATTRIBUTE 1/2-see NUMERIC
@ATTRIBUTE director-robert NUMERIC
@ATTRIBUTE ensemble-cast NUMERIC
@ATTRIBUTE waste-time NUMERIC
@ATTRIBUTE movie-made NUMERIC
@ATTRIBUTE thumbs-down NUMERIC
@ATTRIBUTE find-film NUMERIC
@ATTRIBUTE thing-film NUMERIC
@ATTRIBUTE few-laughs NUMERIC
@ATTRIBUTE little-long NUMERIC
@ATTRIBUTE edge-seat NUMERIC
@ATTRIBUTE breaking-waves NUMERIC
@ATTRIBUTE david-lynch NUMERIC
@ATTRIBUTE best-actor NUMERIC
@ATTRIBUTE surprise-ending NUMERIC
@ATTRIBUTE myself-recommend NUMERIC
@ATTRIBUTE give-single NUMERIC
@ATTRIBUTE posword NUMERIC
@ATTRIBUTE negword NUMERIC
@ATTRIBUTE diffposs NUMERIC
@ATTRIBUTE diffneg NUMERIC
@ATTRIBUTE adjWord NUMERIC
@ATTRIBUTE adverbWord NUMERIC
@ATTRIBUTE verbWord NUMERIC
@ATTRIBUTE detWord NUMERIC
@ATTRIBUTE classFinal {0,1}


@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264522432196758,0,0,0.0031513125577739554,0.010425961327778432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019086267478952645,0,0,0,0.014507423863710773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006712092887977382,0.019576007412840605,0,0,0,0,0,0,0.015375621271082118,0,0,0.01731879772119664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023536920700125988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.707948310967343E-4,0.012312783515546199,0,0,0,0,0.0070921985815602835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11971830985915492,0.07042253521126761,0.049295774647887314,0,0.19014084507042253,0.07042253521126761,0.2676056338028169,0.21830985915492956,1
0,0,0,0,0,0,0.02889653294270911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019934616210244973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023802467191696894,0,0,0,0,0,0,0.012460240435563609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014416223308570614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005069772287727596,0.04435839977590477,0.015629123731232798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029766815908343697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.821960958283844E-4,0,0,0,0,0,0.0053475935828877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09042553191489362,0.07446808510638298,0.015957446808510647,0,0.1595744680851064,0.11702127659574468,0.28191489361702127,0.17553191489361702,1
0.005222207548256649,0,0,0,0,0.01070807421471011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020461067592504878,0,0,0,0,0,0,0,0,0.010053600144547389,0,0,0,0,0,0,0.01293765868003471,0,0,0,0,0.031152298643807766,0,0,0,0,0,0,0,0,0,0,0,0,0.012042582621868025,0,0,0,0,0,0,0,0.015571054313173224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010281922356050245,0,0,0,0,0,0,0,0,0,0.011528751476489433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38719279814071E-4,0.002232969679703142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842911877394636,0.06896551724137931,0.015325670498084296,0,0.16475095785440613,0.12643678160919541,0.2988505747126437,0.21455938697318008,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012248732961334744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001826475033485313,0,0,0.021797300578137852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005673047046170135,0,0.006923245230086649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011420737532180848,0,0.011918246991809572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017869855676038576,0,0,0,0,0,0.004098360655737705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08163265306122448,0.036734693877551024,0.04489795918367346,0,0.21224489795918366,0.07346938775510205,0.24489795918367346,0.19183673469387755,1
0,0,0,0,0,0,0.015007039207815782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03944345394048123,0,0,0,0,0.004944600919380129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022202114926306374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076789863332137175,0.016233564980506994,0,0.008031124001104518,0,0,0,0,0,0,0,0,0,0,0,0,0.014794203395681332,0,0,0.01545900936676413,0,0,0,0,0,0,0,0.01784599691324411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007719005628437449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003219917604433812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12154696132596685,0.09944751381215469,0.022099447513812154,0,0.20441988950276244,0.0718232044198895,0.3149171270718232,0.2154696132596685,1
0,0,0,0,0,0,0.017301108895634756,0.017780539645888677,0,0,0,0,0,0,0,0,0.01961982906413073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028502317401522402,0.009429850372895144,0,0,0,0.007127352794015069,0,0.01492054268717171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017262738738925323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01770568823326985,0,0,0,0,0,0.013041993428083553,0,0,0,0,0,0,0,0.017378549688499785,0,0,0,0,0,0.01814338566249172,0,0,0,0.01916563143543785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001394304025678169,0.003712134308296306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12738853503184713,0.05732484076433121,0.07006369426751592,0,0.18471337579617833,0.08917197452229299,0.27388535031847133,0.21019108280254778,1
0,0,0,0,0,0,0,0,0,0.009573246358434338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004489829931811722,0,0,0,0,0,0,0.007834532447779124,0.007619119153247324,0,0.003984177858636878,0.007862461475262135,0,0,0,0,0,0,0,0,0,0,0,0,0.009064381210740052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637536582001865,0,0.004913503781725361,0,0,0.005457728526626117,0.005910672251019931,0,0,0,0,0,0.008570418403099961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011178069362601638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010527606835665742,0,0,0.011216075244375269,0,0,0,0,0,0,0.014280592742282142,0,0,0,0,0,0.0014642523881703848,0,0,0,0,0,0.003355704697986577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13712374581939799,0.0802675585284281,0.05685618729096989,0,0.23076923076923078,0.10367892976588629,0.26755852842809363,0.20735785953177258,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001912334970956845,0,0,0,0,0.004782027301967375,0,0,0,0,0.0050908939304804566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011582264880390068,0,0,0,0.017607300757666068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012219451155035746,0,0,0,0,0,0,0,0,0,0.010146183067803734,0,0,0,0,0,0,0,0,0,0.011957609809334649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016897625130443947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.354945813310793E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10256410256410256,0.03418803418803419,0.06837606837606837,0,0.3076923076923077,0.10683760683760683,0.23931623931623933,0.16666666666666666,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01158663928774908,0,0,0,0,0,0,0,0.014469914469212567,0,0,0,0,0,0,0,0.018620614550188923,0.009432611740938361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011696736470405533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007953877176242971,0,0,0,0,0,0,0.005435121038659815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010998114088846331,0,0,0.011449547826525491,0,0,0,0,0,0,0,0,0.015108966355226364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01139014659548503,0.011893101015708589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45195876569392E-4,0.004500425377625637,0,0,0,0,0.003875968992248062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10424710424710425,0.0888030888030888,0.015444015444015441,0,0.16216216216216217,0.10810810810810811,0.277992277992278,0.1969111969111969,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017145072153406193,0,0,0,0,0.012862004467360525,0,0,0,0,0.004564249730775581,0,0,0.011376691138300764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012042582621868025,0,0,0,0,0,0,0,0,0.00365179000035551,0,0,0,0.005569476797700834,0,0,0,0,0,0,0,0.009818218783627925,0,0,0.010453763605725922,0,0,0,0,0,0.010913837352533332,0,0,0.011361811827854796,0,0,0.01173590558097325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013192408646581964,0,0,0,0,0,0,0,0.014200031098158244,0,0,0,0,0,0,0.0012580789197211065,0,0,0,0,0,0.007692307692307693,0,0.0038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038461538461538464,0,0,0,0,0.1417624521072797,0.09195402298850575,0.04980842911877395,0,0.21455938697318008,0.08812260536398467,0.25287356321839083,0.1839080459770115,1
0,0,0,0,0,0.016062111322065167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02194202359884657,0,0,0,0,0,0,0,0,0,0,0,0.002571760823010929,0,0,0,0,0.0064310022336802625,0,0,0.013092624292074426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015576149321903883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03195164428302719,0.00844331971687289,0,0,0,0,0,0,0,0,0,0,0.014242171038587962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018198473209860077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012580789197211065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09770114942528736,0.06321839080459771,0.034482758620689655,0,0.16091954022988506,0.13793103448275862,0.25287356321839083,0.28735632183908044,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016757943502211322,0.0016886278611467987,0.0055867415416775,0,0,0,0.012667861003702253,0,0,0,0.007333270307139997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053120616943882724,0,0,0,0,0,0,0,0,0,0,0.003596668641859578,0.015734677656358675,0.016631746763047732,0,0,0,0,0,0.008239012152806266,0,0.008959271086287069,0,0,0,0,0.020591941895052573,0,0,0.01057118781353018,0,0,0,0,0,0,0,0,0,0,0.012003224121850573,0,0.01261223675252034,0,0,0.014920921813297672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016521187323130003,0.0021992644769906417,0,0,0,0,0,0.003787878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08679245283018867,0.06415094339622641,0.02264150943396226,0,0.19245283018867926,0.0830188679245283,0.2490566037735849,0.1811320754716981,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014071898842889991,0,0,0,0,0.0035188502788061817,0,0,0.007163888763587894,0,0.0037461294960139204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002997223868216315,0.013112231380298895,0.009239859312804296,0,0.00457117435282993,0,0,0,0,0,0,0.007733551183679003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010492480885847907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009686519380718631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003665440794984403,0,0,0,0,0.0031545741324921135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11006289308176101,0.08490566037735849,0.025157232704402524,0,0.2389937106918239,0.10062893081761007,0.2641509433962264,0.20125786163522014,1
0,0,0,0,0.0081629939206459,0.009223786699799797,0,0,0,0,0,0.06979725982471822,0,0,0,0,0,0.010561955373424102,0,0,0.011973740408481735,0,0,0.012368672764112392,0,0,0,0,0,0,0,0.007958315459569192,0,0,0,0.01228581493859729,0,0,0,0.0044305582495435805,0.004886094087605734,0,0,0.009333442302533529,0.0036930507876579725,0,0.007731106276851348,0,0,0,0.007758666604301579,0.008660031807679434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004645862537996344,0,0,0,0,0,0,0,0,0,0,0,0.013761351745660228,0.0048486390453329475,0.005598003568881944,0,0,0.00583264357443881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011030504090488086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.224611618200414E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09570957095709572,0.07260726072607261,0.023102310231023104,0,0.18151815181518152,0.14521452145214522,0.22442244224422442,0.2145214521452145,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009149986670048823,0,0,0,0,0,0,0.001675978963310493,0,0,0,0.010591883961302093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020822419869837946,0.00550238813009694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01093621914978781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707501579982873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016397433110971727,0,0,0,0,0,0.007518796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10486891385767791,0.0599250936329588,0.04494382022471911,0,0.19850187265917604,0.0749063670411985,0.20224719101123595,0.21348314606741572,1
0,0,0,0,0,0,0,0,0,0,0,0.019121672447458972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028321922987588712,0,0,0,0,0,0,0,0,0,0,0,0,0.018793141690484176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013038317649664111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026390440373006637,0.009298339435037235,0,0,0,0,0,0,0,0,0,0,0,0.015699503494111276,0,0,0.016947789965938743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013854793166548894,0.0036886397873577216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10126582278481013,0.05063291139240506,0.05063291139240506,0,0.17721518987341772,0.11392405063291139,0.2468354430379747,0.15822784810126583,1
0,0,0,0,0,0,0,0,0,0.009802741990314614,0,0,0,0.010263464226470797,0.020778051633568936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012863762113677955,0,0,0.003064975227423984,0.010140318551674913,0,0,0,0,0,0,0.039008846349673804,0,0.008159377943372785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003264099966071192,0.014279758831969344,0.0050312932559448045,0,0.004978196726712046,0,0,0,0,0,0.008130845335157785,0,0,0,0,0,0,0,0,0,0,0.009755176537709588,0,0,0.010155592079007198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011245157467370164,0.011975446980873699,0,0,0,0,0.003436426116838488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13013698630136986,0.0684931506849315,0.06164383561643835,0,0.19863013698630136,0.0821917808219178,0.2876712328767123,0.2602739726027397,1
0,0,0,0,0,0,0.008012607954615506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026400376590200686,0,0,0,0,0.0033008684031279223,0,0,0,0,0.003514068376791819,0,0,0.00875904538966519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006076856013707757,0,0,0,0,0,0,0.004152496604757794,0,0,0,0,0,0,0,0,0,0,0.0056231102660341484,0.012299969259395424,0.0043337393237046695,0,0,0,0.005213247796622299,0,0.00644052572417009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887611839340337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055723575768562555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012914792450234368,0,0,0,0,0.0029585798816568047,0.005917159763313609,0.0029585798816568047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09144542772861357,0.061946902654867256,0.029498525073746312,0,0.23893805309734514,0.11209439528023599,0.23303834808259588,0.2153392330383481,1
0,0,0,0.007182818775230164,0.007563875100781981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007374218912077876,0.0074710900333426165,0,0,0,0,0,0,0.004105379662421116,0,0,0,0,0.006844002377127619,0,0,0,0,0.0036430250144722526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004304881801262667,0,0,0,0,0,0,0,0,0,0,0.002914731468173664,0.004250448092696278,0,0,0,0.0049904000900954405,0.005404559642369906,0.006261752196358158,0.006676875292029543,0,0,0,0,0,0.007585692819784653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013388729787857647,0.0017822785516896638,0,0,0,0,0.003067484662576687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11314984709480122,0.10703363914373089,0.006116207951070332,0,0.2599388379204893,0.10703363914373089,0.25076452599388377,0.21712538226299694,1
